Rid(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Tidal_Force(35),Tidal_ID(36),Rs_Klypin(37),Mmvir_all(38),M200b(39),M200c(40),M500c(41),M2500c(42),Xoff(43),Voff(44),Spin_Bullock(45),b_to_a(46),c_to_a(47),A[x](48),A[y](49),A[z](50),b_to_a(500c)(51),c_to_a(500c)(52),A[x](500c)(53),A[y](500c)(54),A[z](500c)(55),T/|U|(56),M_pe_Behroozi(57),M_pe_Diemer(58),Macc(59),Mpeak(60),Vacc(61),Vpeak(62),Halfmass_Scale(63),Acc_Rate_Inst(64),Acc_Rate_100Myr(65),Acc_Rate_1*Tdyn(66),Acc_Rate_2*Tdyn(67),Acc_Rate_Mpeak(68),Mpeak_Scale(69),Acc_Scale(70),First_Acc_Scale(71),First_Acc_Mvir(72),First_Acc_Vmax(73),Vmax\@Mpeak(74),Tidal_Force_Tdyn(75),Log_(Vmax/Vmax_max(Tdyn;Tmpeak))(76),Time_to_future_merger(77),Future_merger_MMP_ID(78),AHF-G3X follows as HIDs(79),Mgas(80),Mstar(81),Tgas mw(82),Tgas sl(83),Yx(84),Ysz(85)
137.0,12595426755.0,0.0,-1.0,44.0,-1.0,-1.0,-1.0,0.0,1058400000000000.0,1058400000000000.0,2073.610107,285.148987,1818.949951,1.0,0.2532,1707.680054,152.14548,923.49805,30.29101,737.32,-775.98,26.1,8.073e+16,-8.724e+16,6992000000000000.0,0.02232,11667884.0,11667884.0,12595426755.0,20333812.0,125.0,-1.0,11738428.0,11667998.0,0.0,-1.0,256.143,1059300000000000.0,1183500000000000.0,875410000000000.0,663740000000000.0,304870000000000.0,39.2034,175.54,0.02589,0.86865,0.48186,-36.8503,-10.3675,115.219,0.81791,0.44826,33.2264,-25.1602,85.1692,0.6739,1128000000000000.0,706600000000000.0,1058400000000000.0,1058400000000000.0,1707.680054,1707.680054,0.5498,80860.0,80860.0,113300.0,88030.0,81730.0,1.0,1.0,1.0,1058000000000000.0,1707.68,1707.68,0.0,0.03416,-1.0,12595426755.0,128000000000001.0,86477737144553.11,7661304857106.733,6.132893085479736,5.898621082305908,530358716181763.94,129.6874683683487
137.0,12595429144.0,0.0,-1.0,8.0,-1.0,-1.0,-1.0,0.0,207010000000000.0,207010000000000.0,1203.685059,156.996002,1011.719971,1.0,0.5498,966.47998,158.83511,919.64844,29.68895,-234.71,-939.37,-381.37,1243000000000000.0,-3825000000000000.0,-5388000000000000.0,0.02122,198442688.0,198442688.0,12595429144.0,20336201.0,125.0,-1.0,198463868.0,198442794.0,0.48043,12595426755.0,169.692,208490000000000.0,219820000000000.0,180720000000000.0,131190000000000.0,58627000000000.0,47.2735,68.36,0.02218,0.65326,0.62418,64.1721,-41.6828,15.6792,0.61869,0.57803,45.8038,-35.0008,16.1552,0.6043,228100000000000.0,135200000000000.0,207010000000000.0,207010000000000.0,966.47998,1075.140015,0.5378,7897.0,7897.0,12700.0,7830.0,3748.0,1.0,1.0,1.0,207000000000000.0,966.48,966.48,0.45876,-0.00187,-1.0,12595429144.0,128000000000002.0,16020950752405.77,1671153430112.099,2.1879396438598633,2.492389440536499,35052873283515.09,8.722674184284825
137.0,12595430942.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,57963000000000.0,57963000000000.0,787.460999,93.643997,661.909973,1.0,0.3773,655.369995,156.84665,919.82886,19.17791,634.84,-728.95,576.27,-196800000000000.0,-1449000000000000.0,-222800000000000.0,0.03969,610933569.0,610933569.0,12595430942.0,20337999.0,125.0,-1.0,610938961.0,610933666.0,0.31287,12595426755.0,92.3315,58622000000000.0,68276000000000.0,47967000000000.0,34840000000000.0,18319000000000.0,6.72925,46.23,0.04072,0.98753,0.59942,44.4307,-10.8651,-13.0258,0.93978,0.54895,28.9151,-4.5644,-24.0463,0.5961,60200000000000.0,33740000000000.0,57963000000000.0,57963000000000.0,655.369995,705.549988,0.4123,6443.0,6443.0,5601.0,4775.0,4091.0,1.0,1.0,1.0,57960000000000.0,655.37,655.37,0.30698,-0.00931,-1.0,12595430942.0,128000000000006.0,3735903070595.5957,599069827799.4852,1.091918706893921,1.1705859899520874,4079302449925.7715,1.0532395784096384
137.0,12595430190.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,59620000000000.0,59620000000000.0,794.895996,101.708,660.97998,1.0,0.3857,653.359985,156.87523,915.58984,35.82761,357.02,-326.98,-752.64,-522800000000000.0,62210000000000.0,58470000000000.0,0.01312,599280318.0,599280318.0,12595430190.0,20337247.0,125.0,-1.0,599286730.0,599280422.0,0.36037,12595426755.0,99.1488,59793000000000.0,78189000000000.0,47011000000000.0,35284000000000.0,18163000000000.0,5.38796,45.39,0.01391,0.54074,0.44441,-36.0454,35.7076,-25.8607,0.53463,0.42997,-27.8397,28.6702,-18.1309,0.6079,73930000000000.0,36100000000000.0,59620000000000.0,59620000000000.0,653.359985,677.950012,0.4215,7318.0,7318.0,3776.0,2697.0,3361.0,1.0,1.0,1.0,59620000000000.0,653.36,653.36,0.34497,0.00267,-1.0,12595430190.0,128000000000007.0,4007212168326.6597,529211430890.6093,1.058915615081787,1.2129406929016113,4243299537986.8467,1.122462534571858
137.0,12595456747.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,23268000000000.0,23268000000000.0,580.893005,64.716003,520.340027,1.0,0.1816,499.799988,153.00443,915.89789,35.79066,976.24,116.14,131.63,71890000000000.0,43560000000000.0,49670000000000.0,0.01167,1044919173.0,1044919173.0,12595456747.0,20363804.0,125.0,-1.0,1044921473.0,1044919276.0,0.40474,12595426755.0,58.3026,23525000000000.0,26221000000000.0,19474000000000.0,14565000000000.0,7889900000000.0,21.5617,26.61,0.01231,0.67086,0.57965,27.3427,15.2203,2.98643,0.61569,0.51985,22.7824,11.2028,0.87803,0.6385,24820000000000.0,13080000000000.0,23268000000000.0,23268000000000.0,499.799988,503.01001,0.4709,987.9,987.9,1868.0,1437.0,1443.0,1.0,1.0,1.0,23270000000000.0,499.8,499.8,0.38883,0.01446,-1.0,12595456747.0,128000000000013.0,1295712449100.2651,173687730139.77487,0.6679295897483826,0.7560409903526306,865444684559.4121,0.22267823173402249
137.0,12595432307.0,0.0,-1.0,4.0,-1.0,-1.0,-1.0,0.0,21071300000000.0,20698000000000.0,558.669006,104.829002,443.73999,1.0,0.6008,425.130005,146.83026,925.4408,34.13588,1283.4,-1080.41,-389.44,266500000000000.0,91780000000000.0,71000000000000.0,0.04095,1108077972.0,1108077972.0,12595432307.0,20339364.0,125.0,-1.0,1108080553.0,1108078058.0,0.53474,12595426755.0,109.549,20722000000000.0,23593000000000.0,16364000000000.0,10816000000000.0,4954300000000.0,36.3867,18.88,0.04452,0.67531,0.48447,-25.3411,-14.7484,29.0947,0.51432,0.47526,-16.1405,-18.0845,18.8279,0.5937,21020000000000.0,16650000000000.0,20698000000000.0,21095000000000.0,425.130005,484.890015,0.5876,-1085.0,-1085.0,605.6,1982.0,1285.0,0.9357,1.0,1.0,20700000000000.0,425.13,449.96,0.50123,-0.02367,-1.0,12595432307.0,128000000000015.0,837888019818.638,271262375384.83337,0.4594005346298218,0.5133810043334961,384926204264.605,0.11377083670974909
137.0,12595431776.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,30569000000000.0,30569000000000.0,636.21698,110.935997,571.549988,1.0,0.9567,508.230011,143.87552,920.88226,14.62909,839.79,-862.65,493.46,-470000000000000.0,237800000000000.0,171900000000000.0,0.03187,903245493.0,903245493.0,12595431776.0,20338833.0,125.0,-1.0,903247651.0,903245588.0,0.01982,12595430582.0,92.2465,30689000000000.0,32731000000000.0,25581000000000.0,19025000000000.0,5743100000000.0,91.4591,292.43,0.04431,0.28302,0.20381,39.2515,59.4769,40.2995,0.20422,0.15994,31.6592,46.8929,28.2312,0.7588,32800000000000.0,24290000000000.0,30569000000000.0,30569000000000.0,508.230011,508.230011,0.6712,6355.0,6355.0,6260.0,3124.0,3054.0,1.0,1.0,1.0,30570000000000.0,508.23,508.23,0.0541,0.08182,-1.0,12595431776.0,128000000000017.0,651266374649.8583,327598322512.5492,0.48234090209007263,0.5182942748069763,314132410649.5438,0.09722807020926952
137.0,12595431190.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,19743000000000.0,19743000000000.0,549.945984,66.871002,465.869995,1.0,0.4814,454.329987,153.21635,917.69775,14.06791,1136.76,-526.44,716.3,16160000000000.0,102300000000000.0,-118800000000000.0,0.02491,1134127572.0,1134127572.0,12595431190.0,20338247.0,125.0,-1.0,1134129634.0,1134127649.0,0.58588,12595431201.0,66.8706,19743000000000.0,22295000000000.0,16612000000000.0,12928000000000.0,5803400000000.0,20.42,62.31,0.02613,0.77995,0.53842,19.339,-17.6252,-25.4371,0.60745,0.45294,-13.3318,13.7955,22.9255,0.6144,22070000000000.0,12480000000000.0,19743000000000.0,19743000000000.0,454.329987,493.350006,0.4922,481.4,481.4,604.3,773.0,1482.0,1.0,1.0,1.0,19740000000000.0,454.33,454.33,0.53193,0.01522,-1.0,12595431190.0,128000000000018.0,675689416716.5956,195702122316.90674,0.4969630241394043,0.570071280002594,335792655910.4695,0.09895471787429648
137.0,12595432801.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,14929200000000.0,14479000000000.0,495.936005,43.577999,427.829987,1.0,0.5876,439.880005,151.33102,924.74475,22.79705,1114.39,-880.15,926.69,-98600000000000.0,21440000000000.0,-28530000000000.0,0.03065,1310890709.0,1310890709.0,12595432801.0,20339858.0,125.0,-1.0,1310892091.0,1310890817.0,0.48595,12595426755.0,43.5783,14627000000000.0,15983000000000.0,12311000000000.0,9607500000000.0,5475200000000.0,26.9623,13.94,0.02914,0.55693,0.47841,28.3636,-11.9825,16.3309,0.49045,0.42284,25.1682,-10.581,11.6,0.5719,17060000000000.0,7464000000000.0,14479000000000.0,14988000000000.0,439.880005,532.719971,0.5747,777.1,777.1,616.5,51.57,174.7,0.7016,1.0,1.0,14480000000000.0,439.88,447.77,0.45465,-0.00772,-1.0,12595432801.0,128000000000021.0,580274805636.3634,207192992948.66687,0.49716484546661377,0.5485368371009827,288492234072.37195,0.07451499710825708
137.0,12595432853.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,19094000000000.0,16207000000000.0,514.93103,126.175003,392.779999,1.0,0.4605,378.070007,154.51028,916.85626,35.16629,863.59,-11.79,-73.88,97550000000000.0,-199500000000000.0,-36820000000000.0,0.04583,1245034048.0,1245034048.0,12595432853.0,20339910.0,125.0,-1.0,1245035049.0,1245034131.0,0.53323,12595456747.0,136.631,16535000000000.0,18623000000000.0,11470000000000.0,7903400000000.0,2870800000000.0,29.197,99.24,0.05183,0.58588,0.46588,30.7484,31.1467,23.7192,0.68196,0.59642,12.6721,28.2393,3.34518,0.5942,16250000000000.0,15990000000000.0,16207000000000.0,19223000000000.0,378.070007,422.450012,0.7016,141.6,141.6,-1402.0,1266.0,2354.0,0.8376,1.0,1.0,16210000000000.0,378.07,422.45,0.51415,-0.0482,-1.0,12595432853.0,128000000000022.0,355473033561.0111,189809947527.36707,0.3739634156227112,0.45369037985801697,132933909792.24236,0.04435716527825427
138.0,12659797867.0,0.0,-1.0,27.0,-1.0,-1.0,-1.0,0.0,1085460000000000.0,1057800000000000.0,2073.254883,478.221985,1673.819946,1.0,0.3944,1522.790039,650.51147,844.17725,565.13586,241.26,22.26,-321.06,-1.251e+16,-6.554e+16,1.138e+17,0.02426,11738429.0,11738429.0,12659797867.0,91148510.0,125.0,-1.0,11802996.0,11738531.0,0.0,-1.0,547.906,1058000000000000.0,1234500000000000.0,807330000000000.0,507140000000000.0,228370000000000.0,134.528,84.61,0.02871,0.58433,0.40769,109.717,-84.0238,0.21818,0.70745,0.46562,70.0016,-48.7707,20.9069,0.6439,1065000000000000.0,989400000000000.0,1057800000000000.0,1087800000000000.0,1522.790039,1747.199951,0.6421,-16360.0,-16360.0,-1392.0,72610.0,97060.0,0.9152,1.0,1.0,1058000000000000.0,1522.79,1583.71,0.0,-0.05059,-1.0,12659797867.0,128000000000001.0,70648548789562.19,8094582942547.858,5.847262382507324,4.675344944000244,413100601715940.3,104.5656526368008
138.0,12659732161.0,0.0,-1.0,9.0,-1.0,-1.0,-1.0,0.0,139250000000000.0,139250000000000.0,1054.650024,184.942993,905.51001,1.0,0.8951,824.880005,655.09106,839.37933,560.93835,-318.88,-33.27,554.57,2918000000000000.0,8041000000000000.0,-2925000000000000.0,0.04694,302033554.0,302033554.0,12659732161.0,91082804.0,125.0,-1.0,302042588.0,302033629.0,0.49707,12659797867.0,172.816,139530000000000.0,149300000000000.0,119870000000000.0,79260000000000.0,29008000000000.0,118.26,95.33,0.05776,0.54875,0.46662,80.7727,-14.5892,21.2826,0.67362,0.54728,46.9908,-22.4067,19.344,0.6875,151200000000000.0,113200000000000.0,139250000000000.0,139250000000000.0,824.880005,903.690002,0.7666,12240.0,12240.0,26190.0,18500.0,15940.0,1.0,1.0,1.0,139200000000000.0,824.88,824.88,0.48039,0.02998,-1.0,12659732161.0,128000000000003.0,10501633605399.184,1427194108302.101,1.8534296751022339,1.937320351600647,19464039361297.71,4.63821409783696
138.0,12659767166.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,88688000000000.0,88688000000000.0,907.405029,169.192993,720.080017,1.0,0.2957,690.700012,657.03784,848.83026,569.54675,-149.66,-456.3,-403.29,-1883000000000000.0,-2817000000000000.0,2607000000000000.0,0.05272,447140616.0,447140616.0,12659767166.0,91117809.0,125.0,-1.0,447148524.0,447140716.0,0.43643,12659797867.0,177.578,89053000000000.0,105780000000000.0,66968000000000.0,47691000000000.0,20883000000000.0,42.2664,46.64,0.05793,0.70387,0.63977,40.7635,-0.80814,40.835,0.64559,0.60332,32.6296,-3.79308,27.12,0.6008,90150000000000.0,68220000000000.0,88688000000000.0,88937000000000.0,690.700012,732.23999,0.5498,1661.0,1661.0,2925.0,4648.0,4059.0,0.9357,1.0,1.0,88690000000000.0,690.7,709.71,0.44031,-0.0152,-1.0,12659767166.0,128000000000005.0,4635456866547.611,698752897430.6406,1.20797860622406,1.300814151763916,5599532724863.933,1.524701214852787
138.0,12659734546.0,0.0,-1.0,4.0,-1.0,-1.0,-1.0,0.0,48510000000000.0,48510000000000.0,742.091003,115.000999,621.73999,1.0,0.7173,586.960022,655.55328,835.32251,552.57971,368.92,299.12,-23.01,713400000000000.0,-994000000000000.0,-339500000000000.0,0.04234,686787556.0,686787556.0,12659734546.0,91085189.0,125.0,-1.0,686792683.0,686787644.0,0.27015,12659734168.0,113.804,48589000000000.0,52930000000000.0,40940000000000.0,28860000000000.0,12439000000000.0,47.0448,118.33,0.04704,0.56709,0.45282,-21.592,-22.841,49.1728,0.51889,0.4337,-18.2134,-14.1313,36.5594,0.6325,51290000000000.0,34800000000000.0,48510000000000.0,48510000000000.0,586.960022,669.359985,0.6008,2636.0,2636.0,1157.0,1014.0,3652.0,1.0,1.0,1.0,48510000000000.0,586.96,586.96,0.27806,0.02022,-1.0,12659734546.0,128000000000006.0,2189933266435.6733,605568339426.9363,0.9063364863395691,0.9653946161270142,1984816422019.4436,0.5719134577764743
138.0,12659735068.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,34081000000000.0,34081000000000.0,659.705017,96.463997,566.830017,1.0,0.8564,534.98999,650.03687,842.93646,558.84241,575.27,226.92,474.04,611900000000000.0,57670000000000.0,-404300000000000.0,0.04474,849824950.0,849824950.0,12659735068.0,91085711.0,125.0,-1.0,849826945.0,849825050.0,0.58755,12659797867.0,88.1878,34219000000000.0,35579000000000.0,31049000000000.0,22450000000000.0,6790900000000.0,71.961,113.4,0.04908,0.50481,0.4073,-1.82825,-37.5413,44.2279,0.38138,0.3094,-1.7191,-32.5181,32.6934,0.6339,40160000000000.0,25580000000000.0,34081000000000.0,34081000000000.0,534.98999,605.400024,0.7837,254.8,254.8,2778.0,4973.0,3819.0,1.0,1.0,1.0,34080000000000.0,534.99,534.99,0.57177,0.06618,-1.0,12659735068.0,128000000000007.0,1779603771384.3542,634403285323.2603,0.7792360782623291,0.795718252658844,1386731463674.3948,0.3491674667351614
138.0,12659735122.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,30498300000000.0,28707000000000.0,623.026978,74.058998,518.330017,1.0,0.6712,510.359985,647.52649,843.93488,556.10974,472.62,-384.31,596.21,194200000000000.0,20650000000000.0,46720000000000.0,0.01779,934840922.0,934840922.0,12659735122.0,91085765.0,125.0,-1.0,934845207.0,934841026.0,0.42223,12659797867.0,79.0578,28919000000000.0,33039000000000.0,23981000000000.0,18246000000000.0,8692200000000.0,8.44435,17.4,0.01783,0.82043,0.60742,-2.4585,-0.62683,36.7477,0.69602,0.48373,-2.81481,2.47402,30.3434,0.5793,31230000000000.0,17400000000000.0,28707000000000.0,29745000000000.0,510.359985,621.830017,0.6421,943.9,943.9,131.0,271.8,2769.0,0.8013,1.0,1.0,28710000000000.0,510.36,522.32,0.42916,-0.01006,-1.0,12659735122.0,128000000000012.0,1356730293211.731,664688961943.5205,0.687707245349884,0.7903434038162231,933033252627.38,0.2444908887797015
138.0,12659734350.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,28280400000000.0,27686000000000.0,615.554016,98.846001,489.929993,1.0,0.1899,490.309998,651.2702,840.40778,555.90143,319.44,-245.05,502.41,80430000000000.0,-150500000000000.0,107600000000000.0,0.01855,953609810.0,953609810.0,12659734350.0,91084993.0,125.0,-1.0,953612800.0,953609910.0,0.40434,12659797867.0,90.7016,27895000000000.0,31334000000000.0,22843000000000.0,16957000000000.0,7174800000000.0,33.6727,52.41,0.01903,0.78566,0.66679,-27.2226,30.9401,3.11483,0.76581,0.58695,-16.4078,27.909,-0.03384,0.5686,29010000000000.0,20450000000000.0,27686000000000.0,28303000000000.0,490.309998,543.150024,0.526,283.2,283.2,-294.0,905.5,2161.0,0.8755,1.0,1.0,27690000000000.0,490.31,480.5,0.41051,0.00568,-1.0,12659734350.0,128000000000013.0,1420881600949.1602,578033703177.9982,0.6240361332893372,0.7204716801643372,886681460118.2769,0.231536010659487
138.0,12659732076.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,21998400000000.0,15384000000000.0,506.058014,57.679001,429.5,1.0,0.628,441.410004,652.94153,840.12439,561.89575,68.9,-282.3,603.89,-176300000000000.0,79790000000000.0,159600000000000.0,0.0619,1275520582.0,1275520582.0,12659732076.0,91082719.0,125.0,-1.0,1275522900.0,1275520669.0,0.72791,12659732161.0,47.7972,15614000000000.0,17028000000000.0,13348000000000.0,10461000000000.0,4596000000000.0,36.5994,48.54,0.06301,0.76797,0.724,38.9018,-14.31,5.68316,0.66455,0.64129,34.8245,-9.08944,3.01835,0.5995,18690000000000.0,9745000000000.0,15384000000000.0,22114000000000.0,441.410004,495.299988,0.6142,147.9,147.9,-252.4,-1655.0,387.5,0.7333,1.0,1.0,15380000000000.0,441.41,477.34,0.64638,-0.03399,-1.0,12659732076.0,128000000000021.0,475729671893.5345,316638417243.7643,0.4390524625778198,0.49973875284194946,208870283966.19455,0.06350971551186108
138.0,12659797857.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,20010700000000.0,16118000000000.0,513.987976,31.752001,511.320007,1.0,0.9567,490.339996,648.58118,845.60193,566.23376,829.88,-623.28,210.96,167800000000000.0,-53750000000000.0,-83280000000000.0,0.04243,1248208528.0,1248208528.0,12659797857.0,91148500.0,125.0,-1.0,1248211725.0,1248208631.0,1.20189,12659797867.0,33.7082,19620000000000.0,21702000000000.0,13461000000000.0,10907000000000.0,7022700000000.0,10.0391,39.13,0.0453,0.81559,0.74581,10.2539,-11.1051,22.4622,0.67532,0.62383,12.0049,-6.17502,19.7287,0.6908,20490000000000.0,6728000000000.0,16118000000000.0,22349000000000.0,490.339996,616.869995,0.3377,1306.0,1306.0,-2140.0,-323.5,0.0,0.6421,1.0,0.6712,21380000000000.0,571.56,546.29,1.38249,-0.04693,-1.0,12659797857.0,128000000000023.0,1054670853762.7183,234410685892.2487,2.4771246910095215,1.0881714820861816,2612551212743.7217,1.326287875298424
138.0,12659769889.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,13348000000000.0,13348000000000.0,482.677002,45.702999,407.329987,1.0,0.2121,416.76001,640.57861,851.1803,563.13727,461.5,-225.5,628.74,54760000000000.0,-98110000000000.0,54690000000000.0,0.04219,1359424993.0,1359424993.0,12659769889.0,91120532.0,125.0,-1.0,1359426494.0,1359425099.0,0.46597,12659766271.0,47.6818,13386000000000.0,14556000000000.0,11489000000000.0,8826200000000.0,4632100000000.0,6.41634,21.61,0.03976,0.86552,0.70429,19.0004,22.061,-3.97824,0.76995,0.60941,15.94,18.2424,-4.19175,0.5552,15060000000000.0,7024000000000.0,13348000000000.0,13348000000000.0,416.76001,454.350006,0.4406,349.2,349.2,521.5,580.0,459.0,1.0,1.0,1.0,13350000000000.0,416.76,416.76,0.42104,0.0042,-1.0,12659769889.0,128000000000027.0,431823704511.07544,176907045508.64438,0.411220908164978,0.5046467185020447,177574935936.20956,0.05032179573119494
139.0,12592317596.0,0.0,-1.0,30.0,-1.0,-1.0,-1.0,0.0,1056900000000000.0,1056900000000000.0,2072.667969,518.830017,1720.52002,1.0,0.8564,1561.51001,140.30695,528.72437,587.00916,-338.44,290.16,-87.55,-3.438e+16,-2.77e+16,3.136e+16,0.00878,11802997.0,11802997.0,12592317596.0,18435998.0,125.0,-1.0,11846907.0,11803103.0,0.0,-1.0,437.697,1060500000000000.0,1105500000000000.0,884620000000000.0,502620000000000.0,163120000000000.0,199.098,239.24,0.0118,0.72851,0.43752,147.393,2.37133,-67.6992,0.75461,0.47199,67.3452,29.0284,-71.3487,0.7146,1126000000000000.0,1057000000000000.0,1056900000000000.0,1056900000000000.0,1561.51001,1561.51001,0.8376,116100.0,116100.0,198100.0,172800.0,131600.0,1.0,1.0,1.0,1057000000000000.0,1561.51,1561.51,0.0,0.07587,-1.0,12592317596.0,128000000000001.0,65583842204406.39,6674784467399.149,4.513823509216309,3.0290427207946777,296033888766982.3,84.3557586237303
139.0,12583014693.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,44421700000000.0,42388000000000.0,709.45697,102.193001,570.280029,1.0,0.5747,569.669983,135.52049,524.57117,586.46875,401.63,619.5,3.74,687700000000000.0,-283800000000000.0,657700000000000.0,0.04542,747031097.0,747031097.0,12583014693.0,12002666.0,125.0,-1.0,747035355.0,747031196.0,0.59734,12592317596.0,99.9925,42412000000000.0,48897000000000.0,33388000000000.0,24485000000000.0,12042000000000.0,21.1764,45.88,0.04606,0.76516,0.6037,0.80882,38.2777,5.38476,0.63017,0.52965,-3.02779,30.2809,3.42322,0.5677,42610000000000.0,27590000000000.0,42388000000000.0,44498000000000.0,569.669983,659.940002,0.5622,-884.1,-884.1,-982.6,2476.0,3031.0,0.8951,1.0,1.0,42390000000000.0,569.67,575.3,0.54589,-0.03015,-1.0,12583014693.0,128000000000008.0,2291654288859.627,476652762754.50653,0.815924346446991,0.8314289450645447,1869816527920.2349,0.486937103827354
139.0,12592320666.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,40818000000000.0,40818000000000.0,700.586975,115.436996,585.02002,1.0,0.3091,547.460022,147.38354,520.22729,583.11127,-525.63,105.34,182.6,-35720000000000.0,1058000000000000.0,-232100000000000.0,0.04882,764490888.0,764490888.0,12592320666.0,18439068.0,125.0,-1.0,764494586.0,764490977.0,0.35611,12592317596.0,115.437,40932000000000.0,44836000000000.0,34387000000000.0,23716000000000.0,9916100000000.0,47.6389,68.32,0.05355,0.78123,0.61746,-30.0198,14.928,28.9309,0.77141,0.63169,-5.39696,11.2027,29.343,0.6216,43200000000000.0,30550000000000.0,40818000000000.0,40818000000000.0,547.460022,606.820007,0.5378,427.9,427.9,2664.0,2230.0,1651.0,1.0,1.0,1.0,40820000000000.0,547.46,547.46,0.33647,0.01767,-1.0,12592320666.0,128000000000009.0,1765605852925.146,325740233192.4095,0.8606036901473999,0.9272072315216064,1519486912373.228,0.43615772820121024
139.0,12583014285.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,35040000000000.0,35040000000000.0,665.835022,120.361,544.320007,1.0,0.2767,515.679993,133.84027,531.46606,578.98364,160.85,-205.6,702.68,180100000000000.0,-59260000000000.0,286900000000000.0,0.0196,836574830.0,836574830.0,12583014285.0,12002258.0,125.0,-1.0,836577756.0,836574926.0,0.3863,12592317596.0,115.987,35069000000000.0,42796000000000.0,27621000000000.0,18145000000000.0,8910500000000.0,47.7649,99.33,0.0219,0.99023,0.68351,-20.2326,31.7124,-11.8044,0.8031,0.61002,-14.9201,25.3558,-0.33379,0.6254,42410000000000.0,27130000000000.0,35040000000000.0,35040000000000.0,515.679993,553.559998,0.628,5138.0,5138.0,3121.0,2654.0,2779.0,1.0,1.0,1.0,35040000000000.0,515.68,515.68,0.35288,0.00158,-1.0,12583014285.0,128000000000011.0,1362700213853.8318,456606470923.40924,0.7273412942886353,0.8180142641067505,991148137271.8461,0.2890963369248226
